新闻标题,发布时间,新闻链接
远程独大、比亚迪奇袭、老牌掉队：新能源小卡35991辆背后的产品竞争新秩序,2026-06-02 20:10,https://finance.sina.com.cn/stock/relnews/cn/2026-06-02/doc-inhzzivp1617518.shtml
比亚迪计划年底前建成2万座超充站，已建成超6150座,2026-06-02 20:10,https://t.cj.sina.cn/articles/view/1646051850/621cc20a04001gpmw
6家自主传统车企5月销量出炉，中国车市已进入“波动式缓慢增长”阶段,2026-06-02 20:10,https://cj.sina.cn/articles/view/7399555658/1b90c424a02001j36w
比亚迪5月销量明细：宋元“两大家族”破5万，腾势Z9系列近6000辆,2026-06-02 20:10,https://t.cj.sina.cn/articles/view/1826017320/6cd6d02802001ldhe
国轩高科股东会见闻｜如何在电池“寡头”竞争中突围？,2026-06-02 20:10,https://cj.sina.cn/articles/view/2399616710/8f073ec600101hs9y
比亚迪计划年底前建成2万座超充站,2026-06-02 20:10,https://finance.sina.com.cn/stock/t/2026-06-02/doc-inhzzivn3126558.shtml
【企业治理】2026中国企业ESG出海的全球竞争力跃迁――附出海重点行业的ESG突围路径速览,2026-06-02 20:10,https://finance.sina.cn/esg/2026-06-02/detail-inhzzivn3109742.d.html
5月销量：新势力头部站稳3万，自主五强“东边不亮，西边亮”,2026-06-02 20:10,https://finance.sina.com.cn/stock/relnews/hk/2026-06-02/doc-inhzzivq4765782.shtml
比亚迪商票承兑余额突破200亿元,2026-06-02 20:10,https://finance.sina.com.cn/roll/2026-06-02/doc-inhzzcpq3229653.shtml
港股收盘(06.02) | 恒指收涨2.52% 科网股强势反攻 腾讯(00700)单日飙涨超10%,2026-06-02 20:10,https://finance.sina.com.cn/stock/hkstock/hkstocknews/2026-06-02/doc-inhzzcps4880629.shtml
比亚迪5月各车型销量出炉：8款破2万辆 宋、元破5万,2026-06-02 20:10,https://finance.sina.com.cn/stock/t/2026-06-02/doc-inhzzcps4860449.shtml
5月销量超38万辆 比亚迪连续60个月稳居新能源销冠,2026-06-02 20:10,https://finance.sina.com.cn/stock/t/2026-06-02/doc-inhzzcpr1651215.shtml
比亚迪率先承诺为城市领航安全兜底 开创全民城市领航时代,2026-06-02 20:10,https://finance.sina.com.cn/roll/2026-06-02/doc-inhzzcpm4479000.shtml
5月狂销近38.35万辆 比亚迪出海提速，智驾兜底引爆新车订单｜车市月报,2026-06-02 20:10,https://finance.sina.com.cn/jjxw/2026-06-02/doc-inhzzcpi7732213.shtml
5月车企成绩单：比亚迪狂销38万，奇瑞出口大涨80%,2026-06-02 20:10,https://finance.sina.com.cn/stock/hkstock/hkzmt/2026-06-02/doc-inhzzivq4811454.shtml
多家车企公布5月销量：比亚迪销售超38万辆！奇瑞出口增长超80%,2026-06-02 20:10,https://finance.sina.com.cn/stock/t/2026-06-02/doc-inhzyxft1715619.shtml
城市更新、智驾、AI治理与智算基建同频：迈富时正承接什么？,2026-06-02 20:10,https://t.cj.sina.cn/articles/view/7784691067/1d000f57b00101drww
说到做到！比亚迪智驾再放大招，安全兜底成最大底牌,2026-06-02 20:10,https://t.cj.sina.cn/articles/view/5582959265/14cc532a102701ahbc
中国车企“出海”最该往哪儿发力？,2026-06-02 20:10,https://finance.sina.com.cn/jjxw/2026-06-02/doc-inhzyxfp4541281.shtml
公司与比亚迪有哪些合作？天海电子回应,2026-06-02 20:10,https://finance.sina.com.cn/jjxw/2026-06-02/doc-inhzyxfp4540453.shtml
全球感知｜油价上涨催化新能源热潮 中国新能源车企全球化布局提速,2026-06-02 20:10,https://finance.sina.com.cn/jjxw/2026-06-02/doc-inhzysxu3344606.shtml
发智驾芯片、为城市领航安全兜底，比亚迪科技公司属性藏不住了,2026-06-02 20:10,https://t.cj.sina.cn/articles/view/1654203637/629924f5020015uhc
比亚迪股份午前涨超6% 5月海外销量达16万辆再创新高,2026-06-02 20:10,https://finance.sina.com.cn/stock/hkstock/marketalerts/2026-06-02/doc-inhzysxr4647728.shtml
中国车企销量冠军 比亚迪5月再交高分答卷,2026-06-02 20:10,https://cj.sina.cn/articles/view/2023821012/78a10ed402001zccm
韩国市场变天：中国车首超日本车！丨图数室,2026-06-02 20:10,https://finance.sina.com.cn/wm/2026-06-02/doc-inhzysxv1788150.shtml
技术与人才双轮驱动 比亚迪完善多元全球产业布局,2026-06-02 20:10,https://finance.sina.com.cn/jjxw/2026-06-02/doc-inhzyxfp4600319.shtml
比亚迪：今年前5个月新能源车累计销量同比下降20.32%,2026-06-02 20:10,https://finance.sina.com.cn/stock/t/2026-06-02/doc-inhzysxv1779953.shtml
比亚迪发布智驾芯片，智能汽车ETF易方达涨1.08%,2026-06-02 20:10,https://finance.sina.com.cn/jjxw/2026-06-02/doc-inhzysxv1771244.shtml
比亚迪连放三招，蒸干城市NOA最后的溢价池丨电厂,2026-06-02 20:10,https://finance.sina.com.cn/stock/t/2026-06-02/doc-inhzysxv1766578.shtml
花旗上调比亚迪盈利预期 开启30天正面催化剂观察,2026-06-02 20:10,https://cj.sina.cn/articles/view/1644983660/620c756c02001sg4a
比亚迪重夺“车企一哥”宝座，海外销量再创新高，恒生科技ETF博时(159742)涨超2%，冲击3连涨,2026-06-02 20:10,https://finance.sina.com.cn/jjxw/2026-06-02/doc-inhzysxv1756004.shtml
7273辆比亚迪新能源汽车从南通出运欧洲,2026-06-02 20:10,https://finance.sina.com.cn/jjxw/2026-06-02/doc-inhzysxv1762047.shtml
港股异动 | 比亚迪股份(01211)涨超5% 5月海外销量达16万辆再创新高,2026-06-02 20:10,https://finance.sina.com.cn/stock/hkstock/marketalerts/2026-06-02/doc-inhzysxu3280616.shtml
花旗：比亚迪股份(01211)5月批发量高于预期 开启30天正面催化剂观察,2026-06-02 20:10,https://finance.sina.com.cn/stock/hkstock/hkgg/2026-06-02/doc-inhzynrr7940683.shtml
英伟达放出一张图：中国车企集体上船，评论区却在齐声高喊华为,2026-06-02 20:10,https://t.cj.sina.cn/articles/view/1888089111/7089f417027011aqg
比亚迪汽车：王朝系列5月销售151537辆,2026-06-02 20:10,https://cj.sina.cn/articles/view/1644983660/620c756c02001sg2k
汽车早报｜1-4月中国新能源乘用车占世界份额61% 多家车企公布5月销量,2026-06-02 20:10,https://cj.sina.cn/articles/view/5182171545/134e1a99902002fgpu
多家新能源车企公布5月交付情况，新能源车ETF平安(515700)最新规模超17亿,2026-06-02 20:10,https://finance.sina.com.cn/jjxw/2026-06-02/doc-inhzynrw3389165.shtml
财联社汽车早报6月2日,2026-06-02 09:40,https://finance.sina.com.cn/stock/t/2026-06-02/doc-inhzynrr7903814.shtml
价格战已死，新能源车集体反水,2026-06-02 09:40,https://finance.sina.com.cn/roll/2026-06-02/doc-inhzynrx1850425.shtml
在韩新注册登记进口汽车数量，中国车史上首超日本车,2026-06-02 09:40,https://finance.sina.com.cn/jjxw/2026-06-02/doc-inhzynrr7890512.shtml
四维图新：将以立体的智驾解决方案矩阵和开放的生态合作推动行业智能化演进进程,2026-06-02 09:40,https://cj.sina.cn/articles/view/1850649324/6e4eaaec02002b0de
20GWh电池大单！比亚迪/楚能新能源拿下,2026-06-02 09:40,https://k.sina.cn/article_7879996580_1d5af34a402001rj5s.html
再创历史新高！比亚迪5月海外销量同比暴增超80%,2026-06-02 09:40,https://finance.sina.com.cn/jjxw/2026-06-02/doc-inhzynrx1806260.shtml
A股“开门黑”，宇树IPO极速过会，国际油价狂飙超5%！,2026-06-02 09:40,https://k.sina.cn/article_7879996580_1d5af34a402001rj20.html
EV晨报 | 5月车市销量比亚迪38万居榜首，零跑超8万领跑新势力,2026-06-02 09:40,https://t.cj.sina.cn/articles/view/1237074602/49bc42aa00102umrg
股海导航_2026年6月2日_沪深股市公告与交易提示,2026-06-02 09:40,https://finance.sina.com.cn/stock/s/2026-06-02/doc-inhzyhit7950706.shtml
多家车企晒5月成绩单：零跑交付81569台，赛力斯销量33476辆，理想交付33350台，问界交付34320台，岚图交付13003台,2026-06-02 09:40,https://finance.sina.com.cn/roll/2026-06-02/doc-inhzyhiv4728919.shtml
5月新能源车企销量出炉：比亚迪稳居榜首，零跑、蔚来增速领跑,2026-06-02 09:40,https://finance.sina.com.cn/stock/relnews/cn/2026-06-02/doc-inhzyhiy3431670.shtml
韩国数据显示：在韩新注册登记进口汽车数量，中国车史上首超日本车,2026-06-02 09:40,https://finance.sina.com.cn/roll/2026-06-02/doc-inhzyhit7912954.shtml
比亚迪完善多元全球产业布局,2026-06-02 09:40,https://finance.sina.com.cn/jjxw/2026-06-02/doc-inhzyhit7909091.shtml
海外市场持续拉动 5月多家新势力车企销量高速增长,2026-06-02 09:40,https://finance.sina.com.cn/jjxw/2026-06-02/doc-inhzxvue3617434.shtml
L3落地前夜 比亚迪补齐智能化最后一块拼图,2026-06-02 09:40,https://finance.sina.com.cn/stock/t/2026-06-02/doc-inhzxrmz8215326.shtml
2026年5月汽车销量/交付榜出炉,2026-06-02 09:40,https://t.cj.sina.cn/articles/view/1826017320/6cd6d02802001lcw2
新能源与出口支撑 5月份车市迎结构性回暖,2026-06-02 09:40,https://cj.sina.cn/articles/view/2311077472/89c03e6002002kj4i
比亚迪，5月销售超38万辆！奇瑞出口增长超80%，吉利也公布最新数据,2026-06-02 09:40,https://finance.sina.com.cn/stock/t/2026-06-01/doc-inhzxrnh3701290.shtml
每天车闻：小米汽车5月交付量超3万台，上汽通用五菱5月全球销量126087辆,2026-06-02 09:40,https://finance.sina.com.cn/wm/2026-06-01/doc-inhzxrmz8187675.shtml
比亚迪，重夺车企“一哥”,2026-06-02 09:40,https://finance.sina.com.cn/jjxw/2026-06-01/doc-inhzxrnh3692709.shtml
5月交付量向好，但车企似乎都没挣到钱,2026-06-02 09:40,https://finance.sina.com.cn/jjxw/2026-06-01/doc-inhzxmek3803955.shtml
5月新能源战报：零跑破8万创新高，小米连续两月交付量超3万台,2026-06-02 09:40,https://finance.sina.com.cn/stock/relnews/cn/2026-06-01/doc-inhzxmec8273303.shtml
比亚迪奇瑞吉利海外卖爆了！零跑8万月销创新高，16大车企交卷,2026-06-02 09:40,https://finance.sina.com.cn/stock/relnews/cn/2026-06-01/doc-inhzxmek3786792.shtml
渠道临界点 当出口撑起比亚迪的半壁销量4700家国内门店怎么活？,2026-06-02 09:40,https://cj.sina.cn/articles/view/1628609891/61129d63001016ohi
比亚迪：5月新能源汽车销量38.35万辆,2026-06-02 09:40,https://finance.sina.com.cn/roll/2026-06-01/doc-inhzxmef5044161.shtml
比亚迪5月销量超38万辆创历史新高，海外达16万辆,2026-06-02 09:40,https://t.cj.sina.cn/articles/view/5213419891/136be797304001flj2
中国电车5月洗牌加速，零跑、蔚来、极氪集体狂奔，理想失速，比亚迪承压,2026-06-02 09:40,https://finance.sina.com.cn/stock/t/2026-06-01/doc-inhzxewi5150110.shtml
比亚迪(002594)：海外销量创历史新高 闪充新品周期开启,2026-06-02 09:40,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/833659533472/index.phtml
【华创汽车】周报： 汽车基本面和行情延续，全年投资主线仍为电车出海,2026-06-02 09:40,https://finance.sina.com.cn/stock/relnews/cn/2026-06-01/doc-inhzxewf8368864.shtml
比亚迪5月新能源汽车销量38.35万辆 同比微增0.23%,2026-06-02 09:40,https://cj.sina.cn/articles/view/1644983660/620c756c02001sfuo
比亚迪城市领航兜底显成效 功能日活用户量提升50%,2026-06-02 09:40,https://cj.sina.cn/articles/view/5646759686/15092b70600101rl6g
比亚迪5月销量超38万辆海外突破16万再创新高,2026-06-02 09:40,https://t.cj.sina.cn/articles/view/1826017320/6cd6d02804001lcru
比亚迪各品牌5月销量公布，海外销售突破16万辆再创历史新高,2026-06-02 09:40,https://t.cj.sina.cn/articles/view/1826017320/6cd6d02802001lcrw
新能源销冠地位无可撼动：比亚迪5月汽车销量38.3万辆,2026-06-02 09:40,https://t.cj.sina.cn/articles/view/1659643027/62ec249302001p984
比亚迪：5月销量38.35万辆,2026-06-02 09:40,https://finance.sina.com.cn/jjxw/2026-06-01/doc-inhzxewf8337709.shtml
比亚迪(002594.SZ)：5月新能源汽车销量为38.35万辆,2026-06-02 09:40,https://finance.sina.com.cn/stock/hkstock/ggscyd/2026-06-01/doc-inhzxewp2333979.shtml
比亚迪2026年累计销量同比下降20.32%,2026-06-02 09:40,https://finance.sina.com.cn/stock/t/2026-06-01/doc-inhzxewn3864030.shtml
比亚迪：5月份新能源汽车产量38万辆 销量38万辆,2026-06-02 09:40,https://cj.sina.cn/articles/view/7935425109/1d8fcfa5502001fs8c
太平洋：给予比亚迪买入评级,2026-06-02 09:40,https://cj.sina.cn/articles/view/1850649324/6e4eaaec02002az3y
比亚迪：5月销量383453辆，同比增长约0.26%,2026-06-02 09:40,https://finance.sina.com.cn/roll/2026-06-01/doc-inhzxewn3851948.shtml
比亚迪5月销量38.3万辆新能源车出口16万辆,2026-06-01 18:30,https://t.cj.sina.cn/articles/view/1826017320/6cd6d02804001lcpy
比亚迪汽车5月销量383453辆,2026-06-01 18:30,https://t.cj.sina.cn/articles/view/1826017320/6cd6d02802001lcpw
比亚迪5月汽车销量38.3万辆,2026-06-01 18:30,https://cj.sina.cn/articles/view/5182171545/134e1a99902002fg8w
比亚迪5月乘用车销量376990辆，环比+20%。,2026-06-01 18:30,https://finance.sina.com.cn/7x24/2026-06-01/doc-inhzwyqm5225596.shtml
比亚迪今年累计汽车销量141万辆，同比-20%。,2026-06-01 18:30,https://finance.sina.com.cn/7x24/2026-06-01/doc-inhzwyqm5225316.shtml
比亚迪5月新能源汽车销量383453辆。,2026-06-01 18:30,https://finance.sina.com.cn/7x24/2026-06-01/doc-inhzwyqq3975469.shtml
财中ETF风向标｜比亚迪智驾与机器人双线突破，深证100ETF大成(159216)盘中跌1.698%,2026-06-01 18:30,https://finance.sina.com.cn/stock/zqgd/2026-06-01/doc-inhzwyqr2435709.shtml
比亚迪：供应链合作及技术参数属商业保密，咨询公开信息,2026-06-01 18:30,https://finance.sina.com.cn/stock/relnews/dongmiqa/2026-06-01/doc-inhzwyqi8415178.shtml
比亚迪的智能化野心，搅动车市下半场,2026-06-01 18:30,https://finance.sina.com.cn/jjxw/2026-06-01/doc-inhzwyqi8419012.shtml
比亚迪：投资者建议谨慎推进收购欧洲车企工厂项目,2026-06-01 18:30,https://finance.sina.com.cn/stock/relnews/dongmiqa/2026-06-01/doc-inhzwyqr2410055.shtml
兜底责任+大众化：比亚迪定义城市领航智驾赛道新规则,2026-06-01 18:30,https://finance.sina.com.cn/stock/relnews/hk/2026-06-01/doc-inhzwyqq3957495.shtml
比亚迪商用车：全矩阵新品首次亮相2026粤港澳大湾区车展,2026-06-01 18:30,https://finance.sina.com.cn/roll/2026-06-01/doc-inhzwyqq3945730.shtml
比亚迪智能化野心，搅动车市下半场,2026-06-01 18:30,https://finance.sina.com.cn/jjxw/2026-06-01/doc-inhzwyqq3936433.shtml
垂直整合的时间复利，比亚迪的“芯”不是跨界是深耕,2026-06-01 18:30,https://t.cj.sina.cn/articles/view/7463623161/1bcddd9f902701s57q
中国汽车市场一周行业信息快报――2026年6月第1期,2026-06-01 18:30,https://finance.sina.com.cn/jjxw/2026-06-01/doc-inhzwyqi8394448.shtml
比亚迪方程豹在萍乡成立新公司,2026-06-01 18:30,https://cj.sina.cn/articles/view/7317133861/1b4229a2502001gdby
王传福的芯野心：比亚迪凭什么成为中国智驾芯片的执牛耳者？,2026-06-01 18:30,https://k.sina.cn/article_7879996653_1d5af34ed02001h1zy.html
研报掘金丨太平洋：维持比亚迪“买入”评级，“城市领航+智能泊车”双兜底,2026-06-01 18:30,https://cj.sina.cn/articles/view/5115326071/130e5ae7702002w2w0
比亚迪(002594)：比亚迪的CNOA时刻,2026-06-01 18:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/833634874359/index.phtml
比亚迪单品牌力压日系，中国产汽车首次拿下韩国进口车登记量第三,2026-06-01 18:30,https://finance.sina.com.cn/roll/2026-06-01/doc-inhzwuhp5204637.shtml
研报掘金丨东方证券：维持比亚迪“买入”评级，自研智驾芯片及智驾安全兜底,2026-06-01 18:30,https://finance.sina.com.cn/stock/bxjj/2026-06-01/doc-inhzwuhs3970969.shtml
崔东树：2026年1-4月世界新能源汽车销量665万台 中国占比达61%,2026-06-01 18:30,https://cj.sina.cn/articles/view/5835524730/15bd30a7a020026568
中国汽车出海，强势破局,2026-06-01 18:30,https://finance.sina.com.cn/roll/2026-06-01/doc-inhzyxfs3261589.shtml
智驾下半场，比亚迪用“兜底”改写竞争规则,2026-06-01 18:30,https://t.cj.sina.cn/articles/view/1393100891/5309085b02001gole
比亚迪B级插混SUV宋Ultra DM-i上市 搭载超级智能体“迪迪虾”,2026-06-01 18:30,https://finance.sina.com.cn/roll/2026-06-01/doc-inhzwpyv2559514.shtml
新浪财经联合深交所发布ESG实践案例集，九家深市上市公司展现可持续发展“中国智慧”,2026-06-01 18:30,https://finance.sina.com.cn/esg/2026-06-01/doc-inhzwpyu4085619.shtml
